area	bedrooms	bathrooms	floor	age	distance_to_metro	school_proximity	price
1285.317483	1	3	8	21	1.57	7.22	122.8176183
1200.48219	4	3	10	22	10.27	4.95	112.1571995
873.1645476	2	1	10	15	3.87	7.54	76.93206973
1463.698267	4	4	24	16	5.94	5.2	145.3245633
1575.028055	4	2	21	13	9.72	0.96	157.9915148
556.9760543	4	2	9	19	6.6	7.38	49.6664042
894.9100886	1	4	25	11	3.83	8.35	79.04263066
892.3430601	1	4	13	8	5.08	9.04	82.28178507
824.0387596	2	4	8	14	5.19	5.76	82.66470731
1531.789937	4	3	19	11	14.39	7.56	137.1824858
1122.469544	1	2	26	13	12	7.55	88.6085367
1094.194063	2	2	20	25	6.93	1.64	103.1477722
398.4550542	2	2	9	21	3.08	1.73	29.66824212
1454.167212	4	4	21	17	12.18	0.8	123.5629764
704.2966421	3	3	28	19	2.44	3.27	73.64778768
1223.973052	4	4	8	5	3.24	4.79	143.3337377
1310.950775	3	1	28	3	5.55	9.98	115.2125642
1744.263438	2	1	4	25	13.22	4.37	135.2702527
676.4718404	1	2	7	22	2.06	7.29	62.09515146
300	5	4	10	11	1.92	6.96	65.78896755
1273.539818	2	1	0	12	7.46	2.12	128.8809366
1920.204473	1	1	20	18	4.22	0.68	168.9547996
1695.578541	2	4	9	21	8.57	5.51	157.4289147
1283.863766	4	3	0	12	6.83	7.03	125.6211375
1003.345526	3	4	25	11	6.58	9.98	115.6226806
1522.849039	2	4	29	19	1.77	3.65	144.9999997
810.5815201	1	3	21	2	2.2	8.97	63.47731965
1390.543108	4	2	6	27	12.33	3.88	145.4273152
1402.188064	5	2	27	2	13.3	6.93	136.1328711
1624.083963	4	2	13	13	3.6	6.02	160.5884421
2303.864016	3	3	4	17	1.79	0.62	201.4790266
1356.966387	4	1	16	26	0.9	0.88	153.7445054
996.4145497	5	3	21	18	9.16	0.31	100.5406248
1189.770275	1	4	25	28	10.76	3.77	93.40115391
492.369638	2	3	20	27	5.65	7.48	31.83462537
922.1147476	3	1	5	29	10.23	1.81	82.19095677
1036.287025	5	1	15	9	10.72	6.1	100.8438082
990.3646408	3	4	10	16	14.04	2.96	78.57722938
1260.941949	4	2	9	14	1.07	7.99	126.5236466
871.032027	3	1	14	18	2.97	8	84.66651176
1648.412267	5	1	6	8	1.12	7.78	160.8302213
1200.082826	2	1	22	3	13.03	5.3	84.42174632
1196.279872	2	4	1	14	11.91	2.92	111.9823478
1068.842113	3	1	11	18	8.66	8.11	79.95096611
1262.076274	1	2	18	15	1.35	1.94	125.186272
1530.039306	3	4	11	7	4.17	2.97	147.9690346
853.1479137	4	2	15	16	4.54	1.92	103.544022
936.7534044	2	1	5	20	8.46	6.77	77.51310095
1078.509588	2	1	2	0	3.94	6.89	104.6947153
661.6516306	2	2	1	6	1.19	6.56	87.01910434
872.2968561	1	4	19	20	10.99	4.21	67.07509225
1009.511651	1	4	4	17	4.56	1.09	86.95919272
1549.755672	5	2	10	11	6.84	9.12	154.5334712
1305.024532	3	1	25	15	2	5.13	110.2574741
1277.435965	3	3	24	29	12.06	4.13	100.9310899
1540.359185	4	2	2	0	8.53	5.93	133.4571187
1145.051285	2	2	2	26	13.53	2.01	103.2783284
1356.18594	1	2	21	14	7.48	1.41	107.3641244
1158.711299	4	1	4	6	14.13	4.11	100.9101101
1306.14494	4	4	21	27	13.39	2.35	107.1430703
966.896537	1	1	22	16	8.69	2.52	76.05350989
300	3	2	10	2	14.02	8.94	33.59455635
1146.288335	2	1	2	10	4.91	5.35	112.7908374
1769.099254	3	1	12	5	5.55	4.89	148.2363771
1570.486161	4	2	20	5	0.78	6.93	151.6496735
1586.158994	2	1	7	14	8.88	9.52	143.8481042
1694.452289	5	3	19	6	10.86	1.21	177.9667811
1235.463036	4	1	9	10	11.63	8.35	104.4229902
1278.926283	3	1	1	29	2.33	5.88	112.8193713
952.9392418	3	4	3	26	6.72	1.55	115.6114917
1073.570858	3	4	17	16	2.74	3.04	102.2258459
1446.30846	1	2	18	22	9.97	4.88	95.62406672
1681.553775	4	2	3	17	2.45	6.94	153.1713586
1144.22149	2	4	19	21	13.57	2.5	98.91994028
1019.924294	3	3	25	28	3.54	5.4	90.00398897
1200.211184	3	1	8	23	4.44	6.88	116.453994
1440.4827	1	3	15	28	12.78	4.54	113.3771729
622.4580735	2	3	25	20	6.93	8.64	52.5243682
300	4	4	5	25	0.46	8.71	45.59013012
979.7852602	5	2	24	18	7.47	4.76	95.14734188
711.7150296	1	1	3	26	1.36	9.73	65.81854118
996.7439209	4	2	8	7	14.78	0.85	94.09817382
1140.887872	5	3	26	23	8.86	0.13	106.105925
1018.700636	3	3	12	19	3.92	3.87	112.8150647
1780.987014	3	2	8	7	8.5	6.05	157.1749363
1330.697906	2	2	5	20	1.25	6.33	107.2928339
1320.189744	5	4	20	28	12.02	4.82	142.4633967
1448.882858	3	2	18	10	13.89	1.34	135.276098
744.4667529	3	2	13	20	13.13	1.79	68.83183085
1615.644715	2	4	20	2	5.19	8.54	150.0731166
1169.694285	4	2	14	22	4.95	8.69	107.8801458
1468.192247	3	3	2	26	0.62	6.77	134.2879932
771.2571068	1	2	4	13	9.81	6.68	61.34883311
578.4964936	1	1	20	26	8.07	6.02	35.88266654
1527.155863	4	3	17	8	6.94	2.11	151.1229713
1350.56381	5	4	13	24	13.62	4.34	122.1343229
839.1793783	2	3	15	0	2.6	6.99	94.65689312
852.1347675	1	4	13	0	0.24	5.42	95.31201063
1650.173914	1	1	8	25	1.19	0.28	133.8571687
724.2352429	4	1	14	27	3.43	9.54	69.82261234
1857.069181	5	3	6	11	0.6	8.46	190.0069271
839.7517061	5	2	13	10	7.59	2.68	74.36399751
1455.35677	4	3	5	20	4.78	6.2	145.5145247
1068.55261	1	3	20	0	2.79	9.24	91.48040606
1441.274972	2	1	14	19	11.28	1.05	114.837163
982.3543992	1	4	19	11	3.15	5.08	68.94752889
1134.882838	5	3	7	16	10.35	4.62	121.3312441
1216.36767	1	2	1	14	5.3	4.16	99.21905351
799.1250177	2	1	7	1	7.73	8.37	70.45989799
1496.329738	3	3	0	17	14.01	3.87	131.2049804
994.7145734	1	3	25	15	0.66	0.73	79.99315771
1108.560034	4	2	16	3	7.55	0.75	119.1453854
802.2602502	3	3	18	7	12.83	0.52	90.35128545
300	4	3	4	1	8.86	4.15	55.29001342
1123.588895	4	3	29	13	4.23	7.21	112.6046062
2165.046169	4	3	21	24	6.03	2.12	196.6832248
1513.841715	1	2	19	14	10.24	6.5	121.8644135
1192.295848	5	3	15	27	13.37	6.9	116.9050252
1094.843668	3	3	6	8	0.71	2.63	132.1815956
1208.986357	2	3	6	1	1.17	6.05	119.8665743
1418.847646	5	1	17	16	4.94	6.88	139.39109
727.6748739	1	2	17	25	3.57	4.72	56.97816094
1645.728678	4	1	1	9	4.05	3.43	161.7213724
1486.152526	2	1	14	8	3.4	6.23	138.429445
1487.27429	3	2	13	1	3.02	9.78	141.3660037
1375.390296	5	1	17	23	2.05	4.33	140.7973934
1207.846663	5	1	28	29	14.02	3.98	105.1516615
1469.144494	2	1	8	18	2.25	4.7	129.5909111
1436.725653	1	2	13	16	3.15	0.85	119.6744051
1058.383716	3	3	4	10	3.77	5.58	111.4023255
970.5592908	2	4	10	16	14	3.35	81.38558801
1240.742518	4	4	7	9	11.36	1.3	135.7842191
1819.608061	3	2	4	17	11.87	4.72	146.6166422
704.3571697	5	4	28	22	1.66	0.13	97.94097081
612.9898937	2	2	10	27	12.56	4.08	45.59696018
1265.904336	5	2	4	5	6.18	1.15	139.0995627
1220.355081	5	4	16	15	4.02	0.34	136.4494018
1269.336666	5	1	21	27	8.68	8.26	105.8429108
1297.581279	1	3	3	26	12.35	9.17	108.588355
1110.719098	5	4	14	17	11.7	2.16	107.7178394
1795.945375	4	4	18	19	13.36	5.44	167.2173729
559.6384086	4	4	21	17	13.93	2.85	47.29127409
868.6011901	3	4	1	0	3.65	4.99	100.2268751
1158.698096	5	2	23	27	6.42	4.42	129.2477089
542.7244755	5	2	16	2	0.32	2.76	83.07147339
1129.658238	2	3	11	14	13.2	7.03	96.87338727
1864.588066	1	3	24	19	2.4	1.35	180.733153
1208.354595	3	4	23	9	12.94	0.63	116.7081371
1292.280362	5	4	16	20	5.01	7.7	135.8004906
695.9340939	2	4	9	4	5.59	6.69	84.66111636
953.4554368	1	3	27	14	0.68	5.04	79.63150846
1049.921448	3	4	24	22	4.97	4.73	100.3905973
1072.913961	3	1	17	13	13.34	5.02	93.60782358
1712.657518	5	3	18	14	0.48	4.43	158.9340216
1423.076424	3	1	17	9	6.15	3.99	145.4721594
755.4168172	2	4	12	23	0.57	5.05	88.77349086
1298.601911	3	2	13	8	5.63	5.33	130.9429885
1399.288699	4	1	23	11	2.67	6.95	148.8790604
1656.059615	2	3	15	6	3.86	7.14	160.373229
1832.216275	1	1	17	4	13.18	3.84	146.3903979
793.9623233	1	3	25	24	6.6	4.19	52.92254997
875.6569955	5	4	17	23	4.18	3.8	95.68444062
696.9688564	5	1	15	9	8.88	5.41	72.75113518
1106.392056	4	2	16	24	2.22	4.59	117.3632476
1386.54335	1	1	6	25	3.96	8.91	110.3524122
1594.933807	1	2	11	7	8.24	6.99	118.9599729
1169.619591	1	3	1	21	3.64	9	109.1528882
1072.060991	1	4	9	19	10.22	7.12	103.5985192
1260.703197	3	4	4	24	7.42	9.71	128.9396453
865.9428393	2	2	20	15	11.6	6.39	62.44415033
2035.815489	2	3	2	11	14.23	9.64	169.7929414
556.9355892	4	4	18	8	1.83	1.67	73.9591445
1273.896232	3	3	12	9	5.09	0.62	149.1995455
2009.442488	1	2	11	15	4.86	5.83	169.0651745
1202.719938	1	2	2	9	2.35	9.84	103.3237305
1123.984386	5	1	5	8	12.17	4.23	105.3886014
1057.021831	5	4	13	29	11.42	2.2	109.9380978
1127.843327	4	4	3	25	7.32	5.26	116.8916092
1749.13939	1	1	12	2	8.11	6.52	130.5025812
315.2552355	4	2	18	26	0.99	3.22	63.42505777
1813.373481	3	2	17	27	8.38	7.18	156.4790091
630.417139	2	2	28	18	11.89	9.75	64.25361526
1093.339068	1	2	2	10	8.65	8.98	108.010192
1028.302232	3	3	19	5	4.05	2.99	110.5180357
1435.421308	1	4	5	5	10.05	3.33	138.1787752
560.7502592	5	4	15	14	5.49	3.78	74.49018645
1384.869066	4	2	19	28	8.22	4.01	120.0403499
2009.723849	5	2	23	14	7.36	1.09	205.7976943
654.7303982	2	2	2	12	5.78	7.64	56.93939435
1275.882467	5	4	11	21	10.81	3.72	129.5872849
935.2071289	1	4	18	4	13.27	8.81	72.76700344
1370.354882	5	2	18	13	0.18	9.28	134.9323375
1207.659111	1	3	23	20	14.01	0.34	93.47752102
943.4052364	2	1	3	1	7.72	9.89	100.2678772
1395.148914	5	1	0	29	10.54	7.13	126.8975965
1921.739244	4	1	1	22	12.85	5.25	169.5377277
1123.638483	4	4	12	11	7.06	3.96	101.6828507
1487.903177	4	4	29	19	12.54	5.23	137.6467385
682.6908169	5	1	25	13	2.75	3.31	81.34231875
817.4254493	5	1	28	18	2.47	6.26	96.34526658
1388.962511	5	3	12	23	9.9	1.02	159.9862596
1793.646411	1	4	29	19	13.07	6.25	121.4021349
1342.24534	2	4	1	14	13.4	2.83	123.0301186
1074.776788	4	1	29	26	9.69	0.27	121.1859991
1199.716562	1	3	18	19	7.93	5.57	96.4074465
699.8369064	4	3	21	23	5.04	5.83	79.27334305
1441.806131	1	1	23	16	14.7	4.32	116.0141897
1552.933225	5	1	15	24	4.86	0.82	127.1877506
1019.163867	4	4	11	13	11.19	8.94	104.1149527
1011.983141	5	1	0	22	8.03	6.15	90.46200397
1306.351292	4	2	8	27	9.17	1.25	140.4817913
1025.312106	3	3	16	17	5.96	5.16	99.17125638
1173.546954	1	1	9	26	14.48	5.02	75.38835397
2039.888716	3	2	17	27	8.62	0.7	183.2534135
1101.18972	1	3	18	21	14.07	6.11	89.70330473
1056.663939	2	2	6	23	0.21	8.1	106.2604612
940.9832777	4	2	24	26	8.63	7.52	106.0109006
1497.676789	2	1	18	4	10.79	2.11	125.3260698
1127.510331	2	3	23	21	11.2	8.64	110.5391848
940.2507847	1	2	14	11	13.58	3.49	95.40654313
1728.521613	3	4	8	9	0.17	9.47	160.3167195
1767.841202	5	3	9	7	0.1	0.81	179.4428583
959.8305737	1	4	22	28	7.14	4.91	82.76267111
453.3840195	5	1	19	5	0.54	6.01	69.31794854
1603.005476	2	4	19	27	14.62	2.55	149.2469899
926.1480697	5	3	3	24	3.41	7.74	92.16859854
1516.25024	3	2	5	14	7.14	6.31	139.1306075
411.9584729	1	2	3	11	1.01	0.28	44.36581329
1557.038935	3	3	4	24	7.88	6.12	138.2957963
715.5312283	3	2	8	24	5.76	4.97	91.77147824
1492.305648	1	4	11	5	0.77	2.04	164.5588643
1205.709227	3	2	22	11	5.09	9.96	116.6659868
818.4242322	4	2	7	14	5.93	8.98	91.47163539
1037.185475	4	4	20	11	14.85	3	108.9697398
1474.527383	4	4	4	8	3.2	5.46	149.7141381
1242.357781	5	4	28	18	8.22	3.23	149.1061059
1433.765192	3	1	10	20	14.81	7.78	126.9007216
1990.576234	1	4	22	1	11.9	9.31	171.3618263
574.3033553	1	4	10	27	14.9	3.65	41.47580904
1846.88503	5	1	12	12	14.53	8.08	159.3312234
1241.742375	1	2	13	12	7.39	5.03	109.8351382
840.4863807	4	4	27	7	10.48	4.03	94.58843433
667.8745497	3	3	7	26	1.75	9.39	81.21305483
1124.351844	1	4	24	12	6.67	5.15	108.6144162
1568.660045	1	4	29	3	12.15	4.73	128.0913557
1148.980352	2	1	17	5	7.63	6.76	91.38827833
1804.461972	2	3	18	5	10.57	2.69	170.9289516
619.529724	2	2	11	20	11.21	3.32	42.89100892
1195.164421	3	2	11	11	3.88	9.33	110.5070529
699.0426222	4	3	17	11	13.15	6.82	68.79116211
1345.452753	4	4	9	16	6.95	8.28	119.2872801
1554.754956	4	1	6	26	3.23	2.78	146.3824778
1031.695283	3	3	27	6	12.99	5.48	97.32546918
300	3	3	17	25	6.33	9.72	28.74984234
1279.579259	2	2	11	14	11.28	3.26	131.0742104
1374.695421	1	1	13	23	8.27	1.69	85.89030719
1361.717902	5	3	14	16	5.79	5.16	130.2277845
1694.312877	5	1	15	9	12.17	3.94	150.5215519
771.5785281	1	4	1	22	8.81	1.68	57.22650957
1472.086442	2	2	29	19	5.92	8.9	147.6219924
1677.003005	1	4	29	5	1.73	9.91	176.1298095
488.5649664	1	1	17	8	13.44	5.73	30.52860242
1327.86073	5	4	11	14	0.63	7.77	156.944223
998.3280676	2	2	15	15	12.96	8.6	86.89966205
1167.390931	3	1	12	20	5.46	7.04	120.7684234
1339.070593	5	3	19	7	9.63	0.54	139.5656004
1005.108574	3	4	16	15	13.84	1.66	101.2887712
929.7167683	2	2	17	4	2.36	0.8	113.9308017
1213.660967	1	3	2	17	8.55	0.2	119.6688267
765.1016245	4	2	22	19	11.49	3.13	77.93247775
765.6699484	4	1	9	13	11.39	3.98	66.47584156
1471.749313	2	1	0	1	7.93	2.49	126.0983759
740.4823859	4	4	5	22	9.41	0.74	64.86274661
1466.525	3	2	2	22	11.39	5.35	132.2466767
1385.036517	4	2	18	29	12.63	2.81	122.0205608
509.6773085	2	2	3	2	11.45	7.98	53.54282228
928.9741391	2	1	28	13	5.37	0.18	88.97826925
1677.643761	3	4	19	28	14.95	8.44	126.0860036
807.5337875	4	2	22	6	6.57	9.55	90.20487424
1014.238295	4	2	2	14	0.46	7.19	114.8875742
1384.824357	1	3	7	16	5.5	7.36	110.6161984
1513.356204	5	2	7	0	2	9.34	156.9130121
1099.384446	2	4	26	8	1.91	2.17	110.4392689
960.9959221	1	3	28	21	4.29	9.95	80.11625499
1768.947945	2	3	6	28	0.9	7.76	142.8738427
1895.559866	1	3	1	13	10.36	7.29	153.1988129
1591.54322	5	1	20	15	1.2	3.67	174.7213168
1234.127257	1	3	5	27	3.13	5.5	101.0550455
876.6937113	2	2	27	20	1.48	6.57	77.29431883
867.8222374	4	1	15	12	1.04	6.24	89.0046038
1409.005642	2	1	9	5	4.09	7.08	125.7462972
1367.359288	3	1	3	21	8.62	0.92	138.7319564
1760.639437	3	1	12	0	14.47	3.62	167.6481451
1460.180037	3	1	9	20	13.15	4.4	119.0802027
598.7678793	3	1	20	24	13.15	2.68	44.54923603
1620.779047	5	1	13	3	2.72	1.81	148.8405216
800.7757491	4	3	8	2	4.05	1.48	91.90488727
5232.057456	4	4	10	16	1.24	3.73	98.49550146
1300.080083	2	2	22	29	11.7	4.99	109.8755798
1998.266996	1	2	17	1	1.14	0.72	196.7729215
2443.967422	2	3	10	18	8.39	9.47	199.1210823
1442.689224	2	3	16	19	3.79	7.68	133.0620849
1126.721353	2	1	1	22	3.73	7.34	85.89983208
1413.802259	2	4	2	21	14.86	1.81	100.925321
1555.06217	4	1	10	26	11.38	6.08	131.4417167
1071.73295	1	3	17	7	12.57	5.34	95.71605738
1918.084542	2	1	26	29	8.62	9.83	165.7785011
1292.028304	4	2	2	24	13.08	7.5	131.2980985
1399.097236	2	2	25	14	9.72	5.8	116.8380979
1466.369701	3	1	14	5	14.2	8.52	133.0747238
1368.634644	2	4	10	22	4.29	1.64	132.1816739
1535.5762	2	1	10	19	8.97	0.25	130.4048087
953.0987254	5	1	27	1	10.38	6.93	100.3731238
976.6792984	3	4	29	24	5.95	1.07	98.68884937
759.9383068	1	4	27	24	13.21	1.24	62.93182078
1375.800492	2	4	24	14	14.7	7.47	133.0141765
1511.574601	1	2	19	19	7.46	2.78	128.3957516
1383.109146	3	1	27	11	5.92	6.32	143.4073479
1869.796973	2	3	24	2	7.13	9.18	157.7006635
1197.761592	5	4	10	9	12.81	3.23	97.03760275
1467.496662	4	4	18	13	9.72	2.25	139.8067885
763.3196495	5	1	27	26	0.77	1.15	80.86107795
1045.160119	5	3	0	21	8.18	1.39	96.24902387
1478.215103	4	1	26	29	0.36	0.72	153.7557103
1539.640844	4	1	4	13	11.7	0.97	126.4913503
1082.413221	4	4	9	2	4.99	4.38	128.9289162
1171.360299	2	4	9	0	7.13	3.28	139.6707672
592.8505013	1	2	13	19	12	7.09	32.35689596
1057.18832	1	3	1	0	0.79	8.72	103.3416922
1556.153265	4	3	3	1	2.46	7.87	172.2713429
1430.082006	5	4	1	18	6.03	5.35	141.7365682
1400.266289	3	4	17	23	3.53	1.11	140.721198
1219.909475	4	4	12	9	5.13	7.13	134.6256989
1202.825263	5	3	18	3	14.97	3.69	124.5459692
935.8715442	5	2	4	3	12.4	0.95	99.24659079
1479.531368	2	3	19	12	13.27	8.44	115.8777053
1368.389178	2	4	1	25	14.06	3.45	103.3913323
1396.807539	1	4	10	8	5.18	2.26	137.6857413
989.5860629	1	2	29	6	4.53	8.73	83.16802653
338.6628321	3	1	29	15	3.59	9.03	53.0207888
1638.861085	3	1	25	17	12.47	3.46	153.7685592
1008.465018	3	3	17	2	10.23	3.61	91.94508045
854.8896944	3	1	29	19	3.62	5.84	90.25710071
1477.391565	5	1	5	19	5.72	7.36	159.5291821
1043.194944	5	3	22	9	7.65	0.73	109.6382615
1623.974554	1	4	27	23	7.97	5.97	148.0843838
1446.80238	2	1	9	25	13.34	9.53	113.2314973
1473.427729	2	4	21	29	5.77	2.69	140.9030625
653.6177155	4	3	22	25	13.64	9.1	52.57737733
1684.777594	5	4	16	21	6.68	9.51	179.7100566
1304.500212	3	4	21	15	11.22	2.76	116.4913124
1052.289144	3	3	10	2	13.96	7.57	105.7815733
1257.355387	4	4	18	10	13.62	2.46	123.6440752
489.5059068	2	1	16	24	0.95	7.4	53.46700461
1363.461125	3	1	23	9	3.16	7.99	117.558692
788.2513967	2	1	3	15	7.21	2.55	60.5944736
658.9318857	4	1	25	7	6.53	7.19	76.49685944
591.0563255	2	4	23	8	9.65	8.14	58.51998058
1645.07535	2	1	25	14	14.18	3.65	128.6571236
948.2946425	2	4	13	20	1.77	1.76	104.7797548
1813.491084	3	2	26	2	6.83	1.01	156.1285138
985.6794148	1	4	19	3	2.97	5.8	113.2191821
517.056817	5	1	3	29	13.42	9.78	47.13167421
753.390224	2	2	27	12	14.47	8.25	68.93550938
1694.324648	2	3	13	11	7.23	4.41	157.1154542
1137.640729	2	4	25	20	1.65	5.41	117.5282346
980.6850814	1	1	3	8	11.8	2.87	69.01423358
1264.00729	4	1	5	24	10.49	1.71	124.8114642
1400.713094	3	1	29	13	5.38	4.87	130.9341887
1646.959526	1	3	8	18	13.32	4.69	127.2708252
1779.399692	2	2	20	6	14.64	5.27	147.3150766
1056.092542	1	2	11	15	8.41	9.53	88.89276446
669.5809256	1	1	28	21	8.53	6.08	52.76876229
1034.613936	1	4	25	19	4.53	6.1	100.9255358
1304.112203	4	1	29	4	8.81	1.37	145.1948774
814.4964295	5	1	7	29	6.65	9.97	67.33734985
817.139634	3	4	23	9	4.6	7.75	98.65391581
1337.515153	4	1	3	17	1.1	8.78	127.0842222
1180.539059	4	3	26	10	3.87	4.2	136.864572
1213.118798	5	1	25	6	3.05	5.07	145.5899832
896.6018661	4	3	24	13	8.18	5.27	97.15737434
1107.839714	1	1	24	19	9.06	2.02	95.84725375
830.3067423	1	2	4	17	9.17	6.93	79.53718775
1556.079364	2	4	5	10	5.88	9.04	152.1807402
1614.099734	4	2	4	21	6.38	1.72	163.1636847
461.5248551	2	1	18	26	12.53	0.95	33.14514738
828.1956559	3	1	26	11	7.2	7.41	74.01882611
601.388298	1	3	7	17	14.82	2.8	37.22532147
939.9904262	3	1	8	25	6.65	6.28	80.74182413
1166.624812	5	1	14	1	9.78	6.99	117.660309
620.1419121	1	1	3	22	0.85	3.29	56.52333683
831.2560747	3	2	24	0	9.83	8.17	89.09077053
798.4170512	5	3	8	22	12.79	5.54	87.27595008
1282.906932	3	2	6	9	14.14	8.7	109.5502717
1227.737735	5	3	7	20	14.96	7.66	116.6067278
911.3049787	5	2	14	0	4.3	8.7	115.0518413
1270.728349	1	1	18	5	8.67	0.3	103.5264043
981.3279662	2	2	14	6	6.82	2.51	105.6464424
1091.337956	5	2	4	16	8.5	0.99	108.20138
1869.380836	5	3	18	8	2.45	4.48	202.4172705
1736.184421	1	3	6	6	12.86	8.91	143.9971916
680.1675052	2	2	5	16	13.65	4.73	57.89041814
1531.892967	4	3	26	2	6.8	8.51	132.6864246
1524.558622	4	3	18	15	4.28	3.34	157.2355811
740.6946845	2	3	24	4	2.2	3.46	86.79814554
1527.511058	3	4	27	19	10.29	8.97	136.9183622
1815.172767	1	3	16	17	4.75	4.32	155.6270313
750.9820775	2	4	9	0	13.65	7.92	80.6145228
832.9988716	4	4	18	3	10.1	2.44	106.3226251
1607.064587	5	3	10	22	9.72	9.49	152.1494017
1308.598124	4	2	14	10	8.44	5.79	139.0985291
1420.59051	5	3	9	19	0.78	7.62	138.9222605
1336.235687	1	1	10	8	13.99	0.99	102.3903602
1356.278368	5	2	22	29	9.46	4.98	128.7333063
669.4111487	2	4	2	7	14.91	9.02	68.56267669
1618.927083	5	4	29	7	8.11	8.78	166.425122
1667.835997	3	2	2	4	10.68	0.56	141.287588
1108.243702	2	2	17	11	0.94	3.11	98.51837578
1182.60922	1	3	24	0	9.51	4.49	106.7568705
587.556999	2	4	10	14	11.49	1.81	43.87584043
1405.701902	3	1	19	24	11.7	7.33	116.1611231
1428.822977	1	3	25	17	11.57	1.93	118.6294805
1175.123593	4	2	28	5	3.47	3.53	116.3772675
1649.741344	3	4	21	9	14.63	6.67	141.0698811
1066.369108	1	2	17	13	14.93	4.87	84.09480149
1425.84237	5	2	24	20	1.23	7.41	127.728152
792.1342645	2	2	14	25	14.05	9.62	51.28074083
1190.57914	1	3	6	28	4.41	1.25	101.3204343
1130.258297	2	1	9	7	10.37	7.12	93.78265177
1290.123169	5	1	20	26	5.14	2.38	122.4272434
1052.189228	1	4	22	2	14.52	4.2	107.9816798
1147.410962	4	2	29	21	1.61	0.43	129.5024199
1530.418869	3	1	19	21	7.52	1.45	128.3181516
1025.294305	1	2	28	25	6.48	3.27	74.75959743
557.3691597	5	4	9	18	4.96	3.49	74.71202981
1899.833562	1	2	12	11	9.72	9.01	165.8862867
1752.581631	2	1	14	11	2.05	7.44	133.0214351
683.094922	1	2	22	14	10.78	9.72	53.77146118
1475.883122	4	1	17	27	14.71	6.03	117.014113
998.8100918	1	4	22	6	12.09	2.49	104.3884974
6526.974431	3	2	3	26	12.91	3.34	119.0790692
1317.689652	1	1	19	3	5.46	3.27	103.0657909
1106.23688	2	4	16	20	4.94	3.33	118.8734757
886.4937338	1	2	27	8	7.8	6.76	54.81385963
923.7835791	4	4	2	21	0.78	5.35	111.3094562
833.5232338	5	1	20	15	14.19	3.92	89.03836354
867.2711167	1	2	20	25	2.24	1.58	95.78136066
1173.128684	1	2	1	12	13.55	0.32	99.60774337
913.6960044	3	2	3	3	1.35	2.27	97.5153684
1472.820826	4	4	0	23	12.36	1.16	127.4820345
1794.898462	5	4	14	8	2.36	7.88	197.0581588
967.9787035	2	1	24	25	0.67	1.21	108.1374111
1295.7618	1	3	0	20	10.82	7.27	99.37619171
1399.874044	5	2	5	17	4.28	3.92	141.4398229
1388.800908	2	2	6	14	10.75	0.83	135.1731307
1230.382107	4	1	18	14	8.37	8.15	120.5572525
7485.364837	4	2	11	5	1.72	5.84	149.6620493
1392.899581	5	4	0	10	13.99	2.43	132.1033753
704.9350311	2	4	6	27	6.84	8.96	56.10586507
1547.662426	4	2	18	7	11.04	0.55	157.1585427
1554.916335	5	2	12	28	7.57	2.1	141.9592788
894.6855583	4	4	25	20	9.1	7.55	87.54865522
1215.175134	4	2	11	16	4.61	7.12	125.1050474
1473.331597	4	4	11	23	3.09	2.96	148.0965458
1116.274472	3	3	21	24	8.18	0.71	109.812358
1629.191219	2	3	12	16	6.66	8.59	138.2309634
2145.548998	5	2	27	23	5.91	3.21	192.8278066
885.6055869	5	2	13	25	10.12	2.04	83.22804695
647.5821587	2	2	21	27	10.39	5.21	59.7602551
1321.527438	2	4	29	17	0.78	9.11	126.8487273
1488.625002	2	3	11	3	5.15	0.53	147.9175557
1107.65345	2	3	19	28	6.24	7.68	84.78291056
1781.304265	1	1	11	14	1.54	5.77	158.9974154
664.5576801	5	1	26	1	3.61	4.31	91.00540995
1477.167449	1	2	5	1	0.87	7.47	143.9564334
957.6556717	4	4	26	9	14.94	9.66	96.90784683
1887.751162	4	2	9	2	11.07	2.37	178.7002546
1997.006141	5	3	19	29	1.4	1.52	173.1629992
893.3373649	4	2	28	7	0.4	9.14	112.5525196
980.1771456	2	2	23	19	10.82	6.72	68.34959395
1543.835155	1	3	8	6	6.64	4.44	148.3575653
1045.14774	2	3	1	11	11.82	5.78	92.57575088
1181.835513	4	3	6	25	13.86	7.48	87.36365768
1210.155368	1	3	8	18	9.03	7.75	98.91510371
432.1307375	2	1	24	25	2.89	9.21	24.23211857
1194.464902	5	4	11	27	11.75	4.33	127.5730172
924.1088904	2	4	4	29	14.34	3	71.6633365
1002.750871	4	3	0	14	8.75	6.43	91.16422183
1777.452801	1	4	21	13	10.26	4.22	158.6167054
697.3972423	5	4	14	15	5.13	5.99	88.92027782
1525.282075	1	4	7	28	5.78	4.26	134.8802369
1088.414828	5	4	0	26	11.05	1.61	110.3862176
1088.095933	1	3	17	13	13.92	4.75	100.6102067
1516.148758	4	2	12	2	9.47	6.94	140.3607693
1336.020518	5	2	28	17	11.87	8.01	107.9707561
1428.245199	3	2	0	28	2.66	4.98	118.1405771
1587.273864	1	1	4	27	3.26	1.74	135.5297899
1067.476647	1	4	17	21	8.03	4.21	87.31616404
955.1053062	2	3	15	5	2.73	7.88	111.1622843
765.9397894	5	3	25	16	9.56	4.19	75.74439032
869.835788	3	1	9	22	4.45	7	90.82906733
